instrument,filename,grb_name,grb_time_utc,ra,dec,lag_ms,lag_error,lag_significance,lag_type,lag_class,t90_s,duration_class,lag_observed_ms,lag_model_ms,torus_radius_units,n_diffusive_windings,transport_product_ms
Swift/BAT,sw00300172000bevshsp_uf.evt.gz,,2008-01-02T15:40:43.199999,37.824638567365,-46.3287972393259,-5121.366841852499,19.625219674600043,260.9584466705783,negative,significant_negative,,unknown,5121.366841852499,5121.366841852499,4.631666143222065,0.7371525614451662,5121.366841852499
Swift/BAT,sw00302777000bevshsp_uf.evt.gz,,2008-02-08T13:17:44,241.9445,-19.74182,-58499.643972941245,19.910712545813208,2938.098967494885,negative,significant_negative,,unknown,58499.643972941245,58499.643972941245,15.653840923471387,2.491386161344671,58499.643972941245
Swift/BAT,sw00302778000bevshsp_uf.evt.gz,,2008-02-08T13:32:48,242.006365844815,-19.822164576864,148479.88708643662,21.593988744038487,6875.982424850891,positive,significant_positive,,unknown,148479.88708643662,148479.88708643665,24.938947384271355,3.9691567517154795,148479.88708643662
Swift/BAT,sw00302888000bevshsp_uf.evt.gz,GRB080210,2008-02-10T07:50:05.435780,251.2665833,13.8266944,-177856.213312262,105.63017294868628,1683.7633447657252,negative,significant_negative,42.264,long,177856.213312262,177856.21331226203,27.294731436356027,4.344091428461811,177856.213312262
Swift/BAT,sw00303105000bevshsp_uf.evt.gz,GRB080212,2008-02-12T17:34:33.462080,231.1466,-22.74105,1533.1560309261176,31.50784283329641,48.659504842582585,positive,significant_positive,126.312,long,1533.1560309261176,1533.1560309261176,2.5341801366028625,0.40332729542564016,1533.1560309261176
Swift/BAT,sw00303436000bevshsp_uf.evt.gz,,2008-02-16T22:44:00,267.302893633731,-26.6213280868123,-13564.354341213391,18.91757946702956,717.0237801751531,negative,significant_negative,,unknown,13564.354341213391,13564.354341213391,7.5377871155085305,1.199676079407582,13564.354341213391
Swift/BAT,sw00306618000bevshsp_uf.evt.gz,,2008-03-18T00:02:16,244.3074,-14.86325,-5894.007181850871,20.219012192636903,291.5081669517601,negative,significant_negative,,unknown,5894.007181850871,5894.007181850871,4.968778476675889,0.7908056556915856,5894.007181850871
Swift/BAT,sw00306737000bevshsp_uf.evt.gz,,2008-03-18T22:32:55.168,272.585,-19.0700833,82427.95647053384,21.72891714361849,3793.4682122317295,positive,significant_positive,,unknown,82427.95647053384,82427.95647053384,18.581534292526307,2.957343032887126,82427.95647053384
Swift/BAT,sw00306793000bevshsp_uf.evt.gz,GRB080319D,2008-03-19T17:05:09.345180,99.4720833,23.9431944,-192273.02445940085,59.35982327724422,3239.110459634898,negative,significant_negative,26.94,long,192273.02445940085,192273.02445940085,28.379417920390694,4.516724644100895,192273.02445940085
Swift/BAT,sw00306829000bevshsp_uf.evt.gz,,2008-03-19T22:44:48,252.0263,-45.20261,-30014.187246098343,25.69061879714868,1168.2936671587502,negative,significant_negative,,unknown,30014.187246098343,30014.187246098343,11.212632765817373,1.7845459297539852,30014.187246098343
Swift/BAT,sw00308224000bevshsp_uf.evt.gz,,2008-03-31T20:50:48,268.6045,-26.33176,47551.66785662987,19.65083403861835,2419.8294974747664,positive,significant_positive,,unknown,47551.66785662987,47551.667856629865,14.113254781910056,2.246194261656315,47551.66785662987
Swift/BAT,sw00308797000bevshsp_uf.evt.gz,,2008-04-08T21:28:16,264.7964,-30.34278,-3137.3443405914363,17.461403177780124,179.6730943469509,negative,significant_negative,,unknown,3137.3443405914363,3137.344340591436,3.6251451340479357,0.5769597675092605,3137.3443405914363
Swift/BAT,sw00310319000bevshsp_uf.evt.gz,,2008-04-27T18:35:47.328,267.545651000519,-29.0098729599755,26099.56091004239,28.15304924432209,927.0598251557476,positive,significant_positive,,unknown,26099.56091004239,26099.560910042394,10.455887580172778,1.6641061927976537,26099.56091004239
Swift/BAT,sw00314975000bevshsp_uf.evt.gz,,2008-06-21T15:50:38.208,234.221689916356,-73.2694142137366,5686.127295209293,27.54617561265804,206.42165994891863,positive,significant_positive,,unknown,5686.127295209293,5686.127295209293,4.880368256324641,0.7767347321028408,5686.127295209293
Swift/BAT,sw00317393000bevshsp_uf.evt.gz,,2008-07-20T00:23:44,162.521270856645,-10.4954986010427,693.5854852747512,23.30438951733484,29.762010489862075,positive,significant_positive,,unknown,693.5854852747512,693.5854852747511,1.7044893918417015,0.2712779121593053,693.5854852747512
Swift/BAT,sw00321252000bevshsp_uf.evt.gz,,2008-08-22T17:29:32.8,75.2659467744855,45.2898284963173,30326.51090582373,46.941142130354045,646.0539631014512,positive,significant_positive,,unknown,30326.51090582373,30326.510905823732,11.27082037065901,1.7938067746912094,30326.51090582373
Swift/BAT,sw00325461000bevshsp_uf.evt.gz,,2008-09-21T07:55:12,130.1975,-45.05917,107537.96142457092,207.2264212194977,518.939432489957,positive,significant_positive,,unknown,107537.96142457092,107537.96142457092,21.223900665474748,3.3778887026016733,107537.96142457092
